smiles,value,cano_smiles
CCCCNS(=O)(=O)C1=CC=C(C=C1)C2=NC3=C(N2)C(=O)N(C(=O)N3C)C,-4.0,CCCCNS(=O)(=O)c1ccc(-c2nc3c([nH]2)c(=O)n(C)c(=O)n3C)cc1
CCCCN1C=C2C(=N1)N=C(N3C2=NC(=N3)C4=CC=CO4)NC(=O)CC5=CC6=CC=CC=C6C=C5,-2.2405492482825995,CCCCn1cc2c(nc(NC(=O)Cc3ccc4ccccc4c3)n3nc(-c4ccco4)nc23)n1
CCNC1=NC(=NC2=C1N=CN2C3C(C(C(O3)C(=O)NCC)O)O)C#CC(C4CCCC4)O,-0.2648178230095365,CCNC(=O)C1OC(n2cnc3c(NCC)nc(C#CC(O)C4CCCC4)nc32)C(O)C1O
CNC1=NC(=NC2=C1N=CN2C3C(C(C(O3)C(=O)NC4CC4)O)O)Cl,-0.4499409887733377,CNc1nc(Cl)nc2c1ncn2C1OC(C(=O)NC2CC2)C(O)C1O
CCNC(=O)C1C(C(C(O1)N2C=NC3=C2N=CN=C3NC4=CC=C(C=C4)OCC(=O)NC5=CC=NC=C5)O)O,-1.6263403673750425,CCNC(=O)C1OC(n2cnc3c(Nc4ccc(OCC(=O)Nc5ccncc5)cc4)ncnc32)C(O)C1O
CCCN1C2=C(C(=O)N(C1=O)CCC)NC(=N2)C3=CN(N=C3)CC4=NC(=NO4)C5=CC=C(C=C5)C#N,-2.977723605288848,CCCn1c(=O)c2[nH]c(-c3cnn(Cc4nc(-c5ccc(C#N)cc5)no4)c3)nc2n(CCC)c1=O
CN1C2=C(C(=NC=N2)NC(=O)CC3=CC=C(C=C3)OCC4=CC=CC=C4)N=C1C5=CC=CO5,-3.7187507347396647,Cn1c(-c2ccco2)nc2c(NC(=O)Cc3ccc(OCc4ccccc4)cc3)ncnc21
C1CCC(CC1)NC2=NC3=CC=CC=C3N4C2=NN(C4=O)C5=CC=CC=C5,-2.7041505168397992,O=c1n(-c2ccccc2)nc2c(NC3CCCCC3)nc3ccccc3n12
C1=CC=C(C=C1)C=CCC(=O)NC2=NC3=CC=CC=C3C(=O)S2,-2.198657086954422,O=C(CC=Cc1ccccc1)Nc1nc2ccccc2c(=O)s1
CNC1=NC(=NC2=C1N=CN2C3C(C(C(O3)CO)O)O)N4C=C(C=N4)C5=CC=C(C=C5)OC,-1.1760912590556811,CNc1nc(-n2cc(-c3ccc(OC)cc3)cn2)nc2c1ncn2C1OC(CO)C(O)C1O
CC1(C2=C(C=C(C=C2)C(=O)NCCC3=CC=C(C=C3)NC4=NC=NC5=C4N=CN5C6C(C(C(O6)C(=O)NC)O)O)C(N1O)(C)C)C,-1.3979400086720375,CNC(=O)C1OC(n2cnc3c(Nc4ccc(CCNC(=O)c5ccc6c(c5)C(C)(C)N(O)C6(C)C)cc4)ncnc32)C(O)C1O
CC(C)CCNC(=O)C1C(C(C(O1)N2C=NC3=C2N=C(N=C3NC)Cl)O)O,-0.2095150145426309,CNc1nc(Cl)nc2c1ncn2C1OC(C(=O)NCCC(C)C)C(O)C1O
CCCSC1=NC(=CC(=N1)OC)NC(=O)C,-2.220108088040055,CCCSc1nc(NC(C)=O)cc(OC)n1
COC1=CC=C(C=C1)CC(=O)NC2=NC3=C(C=C(C=C3)Cl)C4=NC(=NN42)C5=CC=CO5,-1.1583624920952498,COc1ccc(CC(=O)Nc2nc3ccc(Cl)cc3c3nc(-c4ccco4)nn23)cc1
CNC1=NC(=NC2=C1N=CN2C3C(C(C(O3)CO)O)O)N4C=C(N=N4)C5=CC=CC=N5,-1.0128372247051722,CNc1nc(-n2cc(-c3ccccn3)nn2)nc2c1ncn2C1OC(CO)C(O)C1O
CCN1N=C(N=N1)C2C(C(C(O2)N3C=NC4=C3N=C(N=C4N)NC(C)CC5=CC=C(C=C5)F)O)O,-1.6085260335771945,CCn1nnc(C2OC(n3cnc4c(N)nc(NC(C)Cc5ccc(F)cc5)nc43)C(O)C2O)n1
C1CC1NC2=NC(=NC3=C2N=CN3C4C(C(C(S4)C(=O)N5CCC(CC5)CC6=CC=CC=C6)O)O)Cl,-3.60422605308447,O=C(C1SC(n2cnc3c(NC4CC4)nc(Cl)nc32)C(O)C1O)N1CCC(Cc2ccccc2)CC1
CCNC(=O)C1C(C(C(O1)N2C=NC3=C2N=C(N=C3N)N4CCN(CC4)C5=CC=C(C=C5)OCC6=CC=NC=C6)O)O,-2.3944516808262164,CCNC(=O)C1OC(n2cnc3c(N)nc(N4CCN(c5ccc(OCc6ccncc6)cc5)CC4)nc32)C(O)C1O
C1=CC=C(C=C1)CCN2C=C3C(=N2)N=C(N=C3Cl)NC(=O)C4=CC=CC=C4,-3.934498451243568,O=C(Nc1nc(Cl)c2cn(CCc3ccccc3)nc2n1)c1ccccc1
C1CC1NC2=NC(=NC3=C2N=CN3C4C(C(C(S4)C(=O)N5CCOCC5)O)O)Cl,-3.64738297011462,O=C(C1SC(n2cnc3c(NC4CC4)nc(Cl)nc32)C(O)C1O)N1CCOCC1
C1CCCC(CC1)NC2=NC(=NC3=C2N=CN3C45CC4C(C(C5)O)O)Cl,-2.7481880270062,OC1CC2(n3cnc4c(NC5CCCCCC5)nc(Cl)nc43)CC2C1O
CN1C=C2C(=N1)N=C(N3C2=NC(=N3)C4=CC=CO4)NCCOOCCCCNC(=S)NC5=CC(=C(C=C5)C6=C7C=CC(=O)C=C7OC8=C6C=CC(=C8)O)C(=O)O,-3.972665592266112,Cn1cc2c(nc(NCCOOCCCCNC(=S)Nc3ccc(-c4c5ccc(=O)cc-5oc5cc(O)ccc45)c(C(=O)O)c3)n3nc(-c4ccco4)nc23)n1
CCC1=C(C(=[N+](C(=C1C(=O)SCC)CC)CC)C2=CC=CC=C2)C(=O)OCC,-2.7611758131557322,CCOC(=O)c1c(CC)c(C(=O)SCC)c(CC)[n+](CC)c1-c1ccccc1
C1=CC(=CC(=C1)I)CC(=O)NC2=NC3=C(C=C(C=C3)Cl)C4=NC(=NN42)C5=CC=CO5,-2.94546858513182,O=C(Cc1cccc(I)c1)Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12
CN1C=C2C(=N1)N=C(N3C2=NC(=N3)C4=CC=CO4)NC(=O)CCC#C,-1.041392685158225,C#CCCC(=O)Nc1nc2nn(C)cc2c2nc(-c3ccco3)nn12
CCCCC#CC1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)C(=O)NCC)O)O,-2.869231719730976,CCCCC#Cc1nc(N)c2ncn(C3OC(C(=O)NCC)C(O)C3O)c2n1
C1=CC=C(C=C1)C2=NN3C4=C(C=CC(=C4)Cl)N=C(C3=N2)N,-1.9609461957338317,Nc1nc2ccc(Cl)cc2n2nc(-c3ccccc3)nc12
CC1=CC(=C(C=C1)C2=C(C(=O)C3=C(O2)C=CC(=C3)Cl)Cl)OC(C)C,-2.7481880270062,Cc1ccc(-c2oc3ccc(Cl)cc3c(=O)c2Cl)c(OC(C)C)c1
CC(C)C=CC1=C(C=C2C(=C1O)C(=O)C(=C(O2)C3=C(C=C(C=C3)O)O)CC=C(C)C)OC,-3.6618126855372615,COc1cc2oc(-c3ccc(O)cc3O)c(CC=C(C)C)c(=O)c2c(O)c1C=CC(C)C
C1=CC=C(C=C1)C(=O)NC2=NC3=CC=CC=C3N4C2=NN(C4=O)C5=CC=CC=C5,-0.16731733474817606,O=C(Nc1nc2ccccc2n2c(=O)n(-c3ccccc3)nc12)c1ccccc1
CCCN1C(=O)C2=C(N=C3N2CC(=C3)C)N(C1=O)CC4=CC=CC=C4,-0.9030899869919436,CCCn1c(=O)c2c(nc3n2CC(C)=C3)n(Cc2ccccc2)c1=O
CNC1=NC(=NC2=C1N=CN2C3C(C(C(O3)CO)O)O)N4C=C(C=N4)C5=CC=CC=N5,-0.3010299956639812,CNc1nc(-n2cc(-c3ccccn3)cn2)nc2c1ncn2C1OC(CO)C(O)C1O
C1=COC(=C1)C2=NN3C(=N2)C4=CN(N=C4N=C3N)CCC5=CC(=C(C=C5Br)Br)Br,-3.6513749439130434,Nc1nc2nn(CCc3cc(Br)c(Br)cc3Br)cc2c2nc(-c3ccco3)nn12
C1CCC(CC1)NC2=NC3=CC=CC=C3C4=CN(N=C42)C5=CC=C(C=C5)Cl,-1.7520484478194385,Clc1ccc(-n2cc3c(n2)c(NC2CCCCC2)nc2ccccc23)cc1
CC1=NC2=CN(N=C2C(=N1)NC(=O)C3=CN=CC=C3)C4=CC=CC=C4,-0.724275869600789,Cc1nc(NC(=O)c2cccnc2)c2nn(-c3ccccc3)cc2n1
CNC1=NC(=NC2=C1N=CN2C3C(C(C(O3)CO)O)O)C4=CN(N=N4)CC5=CC(=CC=C5)Cl,-1.909020854211156,CNc1nc(-c2cn(Cc3cccc(Cl)c3)nn2)nc2c1ncn2C1OC(CO)C(O)C1O
CC1=CC=C(C=C1)C2=NN3C(=NC4=CC=CC=C4N3C2=O)NC(=O)C5=CC(=CC=C5)Cl,-1.6180480967120927,Cc1ccc(-c2nn3c(NC(=O)c4cccc(Cl)c4)nc4ccccc4n3c2=O)cc1
CCCCCC(C#CC1=NC2=C(C(=N1)NCC)N=CN2C3C(C(C(O3)C(=O)NCC)O)O)O,0.1493537648169334,CCCCCC(O)C#Cc1nc(NCC)c2ncn(C3OC(C(=O)NCC)C(O)C3O)c2n1
CNC(=O)C12CC1C(C(C2O)O)N3C=NC4=C3N=C(N=C4NCC5=CC(=CC=C5)Cl)C#CCCCCC6=CN(N=N6)CC7=CC=C(C=C7)N8C(=O)C=CS8,-2.008600171761917,CNC(=O)C12CC1C(n1cnc3c(NCc4cccc(Cl)c4)nc(C#CCCCCc4cn(Cc5ccc(-n6sccc6=O)cc5)nn4)nc31)C(O)C2O
C1C2C1C(C(C2N3C=NC4=C3N=C(N=C4NCC5=CC(=CC=C5)Cl)C#CC6=CC(=C(C=C6)F)F)O)O,-2.0,OC1C(O)C(n2cnc3c(NCc4cccc(Cl)c4)nc(C#Cc4ccc(F)c(F)c4)nc32)C2CC12
CNC(=O)C12CC1C(C(C2O)O)N3C=NC4=C3N=C(N=C4NCC5=CC(=CC=C5)I)Cl,-0.17609125905568124,CNC(=O)C12CC1C(n1cnc3c(NCc4cccc(I)c4)nc(Cl)nc31)C(O)C2O
C1=CC=C2C(=C1)C(C3=CC=CC=C32)CNC4=NC=NC5=C4N=CN5C6C(C(C(O6)CO)O)O,0.040958607678906384,OCC1OC(n2cnc3c(NCC4c5ccccc5-c5ccccc54)ncnc32)C(O)C1O
C1=CC(=CC(=C1)F)CNC(=O)C2C(C(C(S2)N3C=NC4=C3N=CN=C4NCC5=CC(=CC=C5)I)O)O,-1.7860412102425542,O=C(NCc1cccc(F)c1)C1SC(n2cnc3c(NCc4cccc(I)c4)ncnc32)C(O)C1O
CNC1=NC(=NC2=C1N=CN2C3C(C(C(O3)CO)O)O)C4=CN(N=N4)CC5=CC=CC=C5,-1.7315887651867388,CNc1nc(-c2cn(Cc3ccccc3)nn2)nc2c1ncn2C1OC(CO)C(O)C1O
CCCCC1=NC2=C(C3=NC(=NN13)C4=CC=C(C=C4)OC)NC=N2,0.7447274948966941,CCCCc1nc2nc[nH]c2c2nc(-c3ccc(OC)cc3)nn12
CCCN1C2=C(C(=O)N(C1=O)CCC)N3CCCN(C3=N2)CCC4=CC=C(C=C4)OCCN(CC)CC,-2.801403710017355,CCCn1c(=O)c2c(nc3n2CCCN3CCc2ccc(OCCN(CC)CC)cc2)n(CCC)c1=O
C1CC1C(C2CC2)NC3=NC(=NC4=C3N=CN4C56CC5C(C(C6)O)O)Cl,-2.6720978579357166,OC1CC2(n3cnc4c(NC(C5CC5)C5CC5)nc(Cl)nc43)CC2C1O
CCCCN1C(=O)C2=C(N=C(N2)C34CC5CC(C3)CC4C5)N(C1=O)CCCO,-3.361727836017593,CCCCn1c(=O)c2[nH]c(C34CC5CC(CC3C5)C4)nc2n(CCCO)c1=O
CCCC1=C(C(=NC(=C1C(=O)SCC)CC)C2=CC=CC=C2)C(=O)OCC(C(F)(F)F)(F)F,-2.649334858712142,CCCc1c(C(=O)SCC)c(CC)nc(-c2ccccc2)c1C(=O)OCC(F)(F)C(F)(F)F
CC1=NC2=C(C(=O)N1)N=C(S2)CC3=CC=CC=C3,-2.6304278750250236,Cc1nc2sc(Cc3ccccc3)nc2c(=O)[nH]1
CNC(=O)C12CC1C(C(C2O)O)N3C=NC4=C3N=C(N=C4NCC5=CC(=CC=C5)Cl)C#CC6=CC=C(C=C6)C7=CC=CC=C7,-0.4885507165004442,CNC(=O)C12CC1C(n1cnc3c(NCc4cccc(Cl)c4)nc(C#Cc4ccc(-c5ccccc5)cc4)nc31)C(O)C2O
CCCNC1=CC(=NC2=C1N=CN2C3C4CC4(C(C3O)O)C(=O)NC)N5C=C(N=N5)C6=CC=C(S6)Cl,-2.041392685158225,CCCNc1cc(-n2cc(-c3ccc(Cl)s3)nn2)nc2c1ncn2C1C(O)C(O)C2(C(=O)NC)CC12
CC(C)CCN1C=C2C(=N1)N=C(N3C2=NC(=N3)C4=CC=CO4)NC(=O)NC5CCCCC5,-1.3123889493705918,CC(C)CCn1cc2c(nc(NC(=O)NC3CCCCC3)n3nc(-c4ccco4)nc23)n1
CCCCN1C2=C(C(=O)N(C1=O)CCCC)N(C=N2)C3C4CC4(C(C3O)O)C(=O)NC,-3.269512944217916,CCCCn1c(=O)c2c(ncn2C2C(O)C(O)C3(C(=O)NC)CC23)n(CCCC)c1=O
CCNC(=O)C1C(C(C(O1)N2C=NC3=C2N=CN=C3N)O)O,-1.3010299956639813,CCNC(=O)C1OC(n2cnc3c(N)ncnc32)C(O)C1O
C1CCC(CC1)NC2=NC3=NC(=NN3C(=N2)N)C4=CC=CO4,-2.568201724066995,Nc1nc(NC2CCCCC2)nc2nc(-c3ccco3)nn12
C1CSCCN1C(=O)C2C(C(C(S2)N3C=NC4=C3N=C(N=C4NCC5=CC(=CC=C5)I)Cl)O)O,-2.9380190974762104,O=C(C1SC(n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)C(O)C1O)N1CCSCC1
COC1=CC=C(C=C1)N2C(=O)N3C4=CC=CC=C4N=C(C3=N2)OCC5=CC=CC=C5,-0.8061799739838872,COc1ccc(-n2nc3c(OCc4ccccc4)nc4ccccc4n3c2=O)cc1
CCCN1C2=C(C(=O)N(C1=O)CCC)NC(=N2)C3=CC=C(C=C3)OCC(=O)N(CC4=CC=CC=C4)CC5=CC=CC=C5,-2.453318340047037,CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)N(Cc4ccccc4)Cc4ccccc4)cc3)nc2n(CCC)c1=O
CC(=O)NC1=NC2=CC=CC=C2N3C1=NN(C3=O)C4=CC=CC=C4,-0.3010299956639812,CC(=O)Nc1nc2ccccc2n2c(=O)n(-c3ccccc3)nc12
CCCN1C(=O)C2=C(N=C3N2C=C(N3)CC)N(C1=O)CC4=CC=CC=C4,-1.1760912590556811,CCCn1c(=O)c2c(nc3[nH]c(CC)cn32)n(Cc2ccccc2)c1=O
CC1=NN(C(=O)C2=C1C3=CC(=NN3C(=N2)C)C4=CC=CC=C4)C(C)C5=CC=CC=C5,-3.674861140737812,Cc1nn(C(C)c2ccccc2)c(=O)c2nc(C)n3nc(-c4ccccc4)cc3c12
C1CCC(C1)C(=O)NC2=NC(=NC(=C2)C3=CC4=C(C=C3)OCO4)C5=CC=CC=C5,-2.2695129442179165,O=C(Nc1cc(-c2ccc3c(c2)OCO3)nc(-c2ccccc2)n1)C1CCCC1
C1=COC(=C1)C2=NN3C(=N2)C4=C(C=CC(=C4)Cl)N=C3NC(=O)CCCN,-1.9074113607745864,NCCCC(=O)Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12
C1=CC=C(C=C1)N2C=C3C4=CC=CC=C4N=C(C3=N2)NC(=O)C5=CC=CS5,-1.6989700043360187,O=C(Nc1nc2ccccc2c2cn(-c3ccccc3)nc12)c1cccs1
C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)CN)O)O,-2.628388930050312,NCC1OC(n2cnc3c(N)ncnc32)C(O)C1O
CCC1=NC2=C(N1)C(=CC(=N2)C3=CC=CC=C3)C4=CC=CC=C4,-0.9294189257142929,CCc1nc2nc(-c3ccccc3)cc(-c3ccccc3)c2[nH]1
C1=CC=C(C=C1)CCN2C=C3C(=N2)N=C(N4C3=NC(=N4)C5=CC=CO5)NC(=O)CC6=CC=CC=C6,-1.6532125137753435,O=C(Cc1ccccc1)Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccco3)nn12
CN1C=C2C(=N1)N=C(N3C2=NC(=N3)C4=CC=CO4)NC(=O)NC5=CC=C(C=C5)[N+](=O)[O-],0.3665315444204135,Cn1cc2c(nc(NC(=O)Nc3ccc([N+](=O)[O-])cc3)n3nc(-c4ccco4)nc23)n1
CCNC(=O)C1C(C(C(O1)N2C=NC3=C2N=CN=C3NC(=O)NC4=CC=C(C=C4)S(=O)(=O)N5CC=CC5)O)O,-1.2787536009528289,CCNC(=O)C1OC(n2cnc3c(NC(=O)Nc4ccc(S(=O)(=O)N5CC=CC5)cc4)ncnc32)C(O)C1O
CN1C=C2C(=N1)N=C(N3C2=NC(=N3)C4=CC=C(C=C4)C5=CC=CC=C5)NC(=O)NC6=CC=C(C=C6)F,-0.608526033577194,Cn1cc2c(nc(NC(=O)Nc3ccc(F)cc3)n3nc(-c4ccc(-c5ccccc5)cc4)nc23)n1
CCOC(=O)NC1=NC(=C(S1)C(=O)C2=CC=C(C=C2)OC)C3=CC=CC=C3,-1.9947569579944922,CCOC(=O)Nc1nc(-c2ccccc2)c(C(=O)c2ccc(OC)cc2)s1
CN1C=C2C(=N1)N=C(N3C2=NC(=N3)C4=CC=C(C=C4)Br)NC(=O)NC5=CC=C(C=C5)OC,-0.290034611362518,COc1ccc(NC(=O)Nc2nc3nn(C)cc3c3nc(-c4ccc(Br)cc4)nn23)cc1
C1=CC(=CC(=C1)Cl)CNC(=O)C2C(C(C(O2)N3C=NC4=C3N=C(N=C4NCC5=CC(=CC=C5)I)Cl)O)O,-2.490000641890952,O=C(NCc1cccc(Cl)c1)C1OC(n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)C(O)C1O
CC(=O)NC1=NC2=CC=CC=C2C3=CN(N=C31)C4=CC=C(C=C4)OC,-2.006466042249232,COc1ccc(-n2cc3c(n2)c(NC(C)=O)nc2ccccc23)cc1
CC1=CC=C(C=C1)C2=NN3C(=NC4=CC=CC=C4N3C2=O)NC(=O)C5=CC=C(C=C5)OC,-0.04139268515822507,COc1ccc(C(=O)Nc2nc3ccccc3n3c(=O)c(-c4ccc(C)cc4)nn23)cc1
CC1=CC(=C(C=C1)C2=C(C(=O)C3=C(O2)C=CC(=C3)Cl)O)OC(C)C,-2.7481880270062,Cc1ccc(-c2oc3ccc(Cl)cc3c(=O)c2O)c(OC(C)C)c1
C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)C(=O)NCCC(F)(F)F)O)O,-2.8567288903828825,Nc1ncnc2c1ncn2C1OC(C(=O)NCCC(F)(F)F)C(O)C1O
C1=CC=C2C(=C1)N=C(C3=NC(=NN23)C4=CC=CO4)NC(=O)C5=CC=CO5,-2.400002345927956,O=C(Nc1nc2ccccc2n2nc(-c3ccco3)nc12)c1ccco1
CCNC(=O)C1C(C(C(O1)N2C=NC3=C2N=CN=C3NCCCCCCNC4=CC=C(C5=NON=C45)[N+](=O)[O-])O)O,-1.3729120029701067,CCNC(=O)C1OC(n2cnc3c(NCCCCCCNc4ccc([N+](=O)[O-])c5nonc45)ncnc32)C(O)C1O
CCCN1C2=C(C(=O)N(C1=O)CCC)NC(=N2)C3=CN(N=C3)CC4=CC(=CC=C4)F,-1.7558748556724917,CCCn1c(=O)c2[nH]c(-c3cnn(Cc4cccc(F)c4)c3)nc2n(CCC)c1=O
C1CCC(CC1)NC2=NC3=C(C=CC=C3[N+](=O)[O-])N4C2=NN(C4=O)C5=CC=CC=C5,-2.4487063199050803,O=c1n(-c2ccccc2)nc2c(NC3CCCCC3)nc3c([N+](=O)[O-])cccc3n12
COC1=CC=CC=C1CNC(=O)NC2=NN(C(=O)C3=CC=CC=C32)C4=CC=CC=C4,-2.4380674504534943,COc1ccccc1CNC(=O)Nc1nn(-c2ccccc2)c(=O)c2ccccc12
CCC1=NC2=C(C(=N1)C3=NC=CS3)SC=C2,-3.258397804095509,CCc1nc(-c2nccs2)c2sccc2n1
C1CC1NC2=NC(=NC3=C2N=CN3C4C(C(C(O4)C(=O)N5CCC(CC5)CC6=CC=CC=C6)O)O)Cl,-3.59999981394342,O=C(C1OC(n2cnc3c(NC4CC4)nc(Cl)nc32)C(O)C1O)N1CCC(Cc2ccccc2)CC1
C1=CC(=CC(=C1)C2=C(SC(=N2)NC(=O)O)N3C=NC=N3)C#N,-2.127104798364808,N#Cc1cccc(-c2nc(NC(=O)O)sc2-n2cncn2)c1
CNC(=O)C1C(C(C(O1)N2C=NC3=C2N=C(N=C3NC4CCCC4)Cl)O)O,-0.6300208511134099,CNC(=O)C1OC(n2cnc3c(NC4CCCC4)nc(Cl)nc32)C(O)C1O
CC(C)CN1C(=O)C2=C(N=C(N2)C3=CN(N=C3)CC4=CC=CC=C4)N(C1=O)C,-2.3096301674258988,CC(C)Cn1c(=O)c2[nH]c(-c3cnn(Cc4ccccc4)c3)nc2n(C)c1=O
CCNC(=O)C1=CN(N=C1)C2=NC3=C(C(=N2)NC)N=CN3C4C(C(C(O4)CO)O)O,-1.6901960800285136,CCNC(=O)c1cnn(-c2nc(NC)c3ncn(C4OC(CO)C(O)C4O)c3n2)c1
CCCN1C(=O)C2=C(N=C3N2C=C(N3)C4=CC=CC=C4)N(C1=O)CC5=CC=CC=C5,-2.060697840353612,CCCn1c(=O)c2c(nc3[nH]c(-c4ccccc4)cn32)n(Cc2ccccc2)c1=O
CCOC(=O)C1=CN(N=C1)C2=NC3=C(C(=N2)NC4CCCO4)N=CN3C5C(C(C(O5)CO)O)O,-1.6127838567197357,CCOC(=O)c1cnn(-c2nc(NC3CCCO3)c3ncn(C4OC(CO)C(O)C4O)c3n2)c1
CNC(=O)C12CC1C(C(C2O)O)N3C=NC4=C3N=C(N=C4NCC5=CC(=CC=C5)Cl)C#CC6=CC(=C(C=C6)F)F,-0.5428254269591799,CNC(=O)C12CC1C(n1cnc3c(NCc4cccc(Cl)c4)nc(C#Cc4ccc(F)c(F)c4)nc31)C(O)C2O
COC1=CC=C(C=C1)N2C(=O)N3C4=CC=CC=C4N=C(C3=N2)NS(=O)(=O)C5=CC=CC=C5,-0.3424226808222063,COc1ccc(-n2nc3c(NS(=O)(=O)c4ccccc4)nc4ccccc4n3c2=O)cc1
CCNC(=O)C1C(C(C(O1)N2C=NC3=C2N=C(N=C3N)C#CC(C4=CC=CC=C4)O)O)O,0.3767507096020996,CCNC(=O)C1OC(n2cnc3c(N)nc(C#CC(O)c4ccccc4)nc32)C(O)C1O
C1=CC=C(C=C1)CN2C3=C(C(=NC(=N3)C4=CC=CC=C4)N)N=N2,-3.6252095253818815,Nc1nc(-c2ccccc2)nc2c1nnn2Cc1ccccc1
CCN1C=C2C(=N1)N=C(N3C2=NC(=N3)C4=CC=CO4)NC(=O)CC5=CC=C(C=C5)C6=CC=CC=C6,-1.1522883443830565,CCn1cc2c(nc(NC(=O)Cc3ccc(-c4ccccc4)cc3)n3nc(-c4ccco4)nc23)n1
CCOC(=O)C1C(C(=C(N=C1C)C2=CC=CC=C2)C(=O)OCC)C=C(C3=CC=CC=C3)C4=CC=CC=C4,-3.1522883443830567,CCOC(=O)C1=C(c2ccccc2)N=C(C)C(C(=O)OCC)C1C=C(c1ccccc1)c1ccccc1
CC1(C2=C(C=C(C=C2)CNC3=NC=NC4=C3N=CN4C5C(C(C(O5)C(=O)NC)O)O)C(N1[O])(C)C)C,-2.505149978319906,CNC(=O)C1OC(n2cnc3c(NCc4ccc5c(c4)C(C)(C)N([O])C5(C)C)ncnc32)C(O)C1O
CC(C)(C)CN1C=C2C(=N1)N=C(N=C2Cl)NC(=O)C3=CC=C(C=C3)C(F)(F)F,-3.8195439355418688,CC(C)(C)Cn1cc2c(Cl)nc(NC(=O)c3ccc(C(F)(F)F)cc3)nc2n1
CCN1C2=C(C(=O)N(C1=O)CC(C)C)NC(=N2)C3=CN(N=C3)CC4=CC(=CC=C4)C(F)(F)F,-2.397940008672037,CCn1c(=O)n(CC(C)C)c(=O)c2[nH]c(-c3cnn(Cc4cccc(C(F)(F)F)c4)c3)nc21
CC1=CC(=CC=C1)CNC(=O)C2=NC(=NC(=C2)C3=CC=CO3)N,-3.183554533618861,Cc1cccc(CNC(=O)c2cc(-c3ccco3)nc(N)n2)c1
CN(C)C(=O)C1C(C(C(S1)N2C=NC3=C2N=C(N=C3NC4CCC4)Cl)O)O,-2.060697840353612,CN(C)C(=O)C1SC(n2cnc3c(NC4CCC4)nc(Cl)nc32)C(O)C1O
CCNC1=NC(=NC2=C1N=CN2C3C4CC4(C(C3O)O)C(=O)NC)N5C=C(N=N5)C6=CC=C(S6)Cl,-0.07918124604762483,CCNc1nc(-n2cc(-c3ccc(Cl)s3)nn2)nc2c1ncn2C1C(O)C(O)C2(C(=O)NC)CC12
CCCCC#CC1=NC2=C(C(=N1)NCC3=CC(=CC=C3)Br)N=CN2C4C(C(CO4)O)O,-1.8260748027008264,CCCCC#Cc1nc(NCc2cccc(Br)c2)c2ncn(C3OCC(O)C3O)c2n1
CC1=NC2=C(C(=O)N1)N=C(S2)C3=CC(=CC=C3)F,-2.0374264979406242,Cc1nc2sc(-c3cccc(F)c3)nc2c(=O)[nH]1
CC(C)CCNC(=O)C1C(C(C(O1)N2C=NC3=C2N=C(N=C3NCC4=CC(=CC=C4)I)Cl)O)O,-1.6200318951262973,CC(C)CCNC(=O)C1OC(n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)C(O)C1O
CCCCCC(C#CC1=NC2=C(C(=N1)NCC)N=CN2C3C(C(C(O3)C(=O)NCC)O)O)O,0.2660007134616131,CCCCCC(O)C#Cc1nc(NCC)c2ncn(C3OC(C(=O)NCC)C(O)C3O)c2n1
CC1=CC(=C(C(=C1)C)C2=C(C(=O)C3=C(O2)C=CC(=C3)Cl)Cl)C,-3.7193312869837274,Cc1cc(C)c(-c2oc3ccc(Cl)cc3c(=O)c2Cl)c(C)c1
CNC(=O)C12CC1C(C(C2O)O)N3C=NC4=C3N=C(N=C4NCC5=CC(=CC=C5)Cl)I,-0.5563025007672873,CNC(=O)C12CC1C(n1cnc3c(NCc4cccc(Cl)c4)nc(I)nc31)C(O)C2O
C1CC(CCC1C(=O)NC2=NC(=NS2)C3=CC=CC=C3)O,-3.361727836017593,O=C(Nc1nc(-c2ccccc2)ns1)C1CCC(O)CC1
CC(=O)NC1=NC(=CC(=N1)C2=CC=CC=C2)C3=CC=CC=C3,-2.374748346010104,CC(=O)Nc1nc(-c2ccccc2)cc(-c2ccccc2)n1
C1CC1C(=O)NC2=NC(=NC3=C2N=NN3CC4=CC=CC=C4F)C5=CC=CC=C5,-2.4653828514484184,O=C(Nc1nc(-c2ccccc2)nc2c1nnn2Cc1ccccc1F)C1CC1
CN1C=C2C(=N1)N=C(N3C2=NC(=N3)C4=CC=CO4)NC(=O)NC5=CC=CC=C5OC,0.1549019599857432,COc1ccccc1NC(=O)Nc1nc2nn(C)cc2c2nc(-c3ccco3)nn12
CCNC(=O)C1C(C(C(O1)N2C=NC3=C2N=CN=C3NC(=O)NC4=CC=C(C=C4)S(=O)(=O)NCC5=CC=CC=C5)O)O,-1.3802112417116061,CCNC(=O)C1OC(n2cnc3c(NC(=O)Nc4ccc(S(=O)(=O)NCc5ccccc5)cc4)ncnc32)C(O)C1O
